anio,departamento,tamanio,n_empresas,n_nacimientos,n_muertes,alfabetismo,accesos_a_estudios_terciarios,anios_de_educacion_promedio,promocion_educacion_media_cb,pobreza,informalidad,desempleo_en_jovenes,gini,acceso_a_internet,ingresos_de_los_hogares,tasa_de_desempleo,porcentaje_de_personal_presupuestado_en_la_intendencia,part_act_econ
2018,rocha,medianas,83,2,0,0.887,0.159,0.355,0.633,0.907,0.475,0.789,0.612,0.486,0.307,0.519,0.203,1.9
2018,rocha,micro,3695,793,757,0.887,0.159,0.355,0.633,0.907,0.475,0.789,0.612,0.486,0.307,0.519,0.203,1.9
2018,rocha,pequeñas,512,32,52,0.887,0.159,0.355,0.633,0.907,0.475,0.789,0.612,0.486,0.307,0.519,0.203,1.9
2018,salto,grandes,25,0,0,0.913,0.29,0.391,0.577,0.872,0.367,0.648,0.582,0.51,0.259,0.543,0.398,2.7
2018,salto,medianas,153,2,1,0.913,0.29,0.391,0.577,0.872,0.367,0.648,0.582,0.51,0.259,0.543,0.398,2.7
2018,salto,micro,3553,724,693,0.913,0.29,0.391,0.577,0.872,0.367,0.648,0.582,0.51,0.259,0.543,0.398,2.7
2018,salto,pequeñas,588,19,32,0.913,0.29,0.391,0.577,0.872,0.367,0.648,0.582,0.51,0.259,0.543,0.398,2.7
2018,san jose,grandes,23,0,0,0.914,0.139,0.301,0.559,0.968,0.588,0.549,0.836,0.598,0.33,0.787,0.501,3.1
2018,san jose,medianas,152,1,0,0.914,0.139,0.301,0.559,0.968,0.588,0.549,0.836,0.598,0.33,0.787,0.501,3.1
2018,san jose,micro,4524,795,797,0.914,0.139,0.301,0.559,0.968,0.588,0.549,0.836,0.598,0.33,0.787,0.501,3.1
2018,san jose,pequeñas,555,14,20,0.914,0.139,0.301,0.559,0.968,0.588,0.549,0.836,0.598,0.33,0.787,0.501,3.1
2018,soriano,grandes,18,0,0,0.819,0.147,0.369,0.605,0.907,0.427,0.531,0.642,0.699,0.339,0.514,0.407,2.2
2018,soriano,medianas,124,1,1,0.819,0.147,0.369,0.605,0.907,0.427,0.531,0.642,0.699,0.339,0.514,0.407,2.2
2018,soriano,micro,3291,532,561,0.819,0.147,0.369,0.605,0.907,0.427,0.531,0.642,0.699,0.339,0.514,0.407,2.2
2018,soriano,pequeñas,488,15,24,0.819,0.147,0.369,0.605,0.907,0.427,0.531,0.642,0.699,0.339,0.514,0.407,2.2
2018,tacuarembo,grandes,14,0,0,0.928,0.17,0.324,0.57,0.896,0.492,0.551,0.676,0.386,0.16,0.706,0.185,2.1
2018,tacuarembo,medianas,91,1,1,0.928,0.17,0.324,0.57,0.896,0.492,0.551,0.676,0.386,0.16,0.706,0.185,2.1
2018,tacuarembo,micro,3310,721,613,0.928,0.17,0.324,0.57,0.896,0.492,0.551,0.676,0.386,0.16,0.706,0.185,2.1
2018,tacuarembo,pequeñas,402,19,17,0.928,0.17,0.324,0.57,0.896,0.492,0.551,0.676,0.386,0.16,0.706,0.185,2.1
2018,treinta y tres,grandes,8,0,0,0.916,0.143,0.363,0.57,0.805,0.454,0.632,0.512,0.456,0.222,0.586,0.317,1.2
2018,treinta y tres,medianas,50,0,0,0.916,0.143,0.363,0.57,0.805,0.454,0.632,0.512,0.456,0.222,0.586,0.317,1.2
2018,treinta y tres,micro,1914,406,393,0.916,0.143,0.363,0.57,0.805,0.454,0.632,0.512,0.456,0.222,0.586,0.317,1.2
2018,treinta y tres,pequeñas,237,8,8,0.916,0.143,0.363,0.57,0.805,0.454,0.632,0.512,0.456,0.222,0.586,0.317,1.2
